ID,Status,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
895,,Maximum Frequency Stack,60.6%,Hard,0.3352072143146262, https://leetcode.com/problems/maximum-frequency-stack
165,,Compare Version Numbers,27.4%,Medium,0.3349931147222348, https://leetcode.com/problems/compare-version-numbers
53,,Maximum Subarray,46.5%,Easy,0.3331661406201532, https://leetcode.com/problems/maximum-subarray
490,,The Maze,51.4%,Medium,0.332395717962438, https://leetcode.com/problems/the-maze
20,,Valid Parentheses,39.0%,Easy,0.3287596915783325, https://leetcode.com/problems/valid-parentheses
721,,Accounts Merge,48.8%,Medium,0.3264810496971675, https://leetcode.com/problems/accounts-merge
155,,Min Stack,44.5%,Easy,0.3261163561087977, https://leetcode.com/problems/min-stack
901,,Online Stock Span,60.2%,Medium,0.3225465062722876, https://leetcode.com/problems/online-stock-span
1219,,Path with Maximum Gold,65.1%,Medium,0.3204549706485941, https://leetcode.com/problems/path-with-maximum-gold
277,,Find the Celebrity,41.8%,Medium,0.3142660340639637, https://leetcode.com/problems/find-the-celebrity
55,,Jump Game,34.6%,Medium,0.3102724104928356, https://leetcode.com/problems/jump-game
12,,Integer to Roman,55.1%,Medium,0.3089831480643014, https://leetcode.com/problems/integer-to-roman
185,,Department Top Three Salaries,34.5%,Hard,0.3067091029533853, https://leetcode.com/problems/department-top-three-salaries
987,,Vertical Order Traversal of a Binary Tree,36.6%,Medium,0.3023062380978065, https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree
4,,Median of Two Sorted Arrays,29.6%,Hard,0.3020854639582913, https://leetcode.com/problems/median-of-two-sorted-arrays
224,,Basic Calculator,36.8%,Hard,0.291910408561302, https://leetcode.com/problems/basic-calculator
74,,Search a 2D Matrix,36.5%,Medium,0.2910784568140548, https://leetcode.com/problems/search-a-2d-matrix
640,,Solve the Equation,42.0%,Medium,0.2840257612486704, https://leetcode.com/problems/solve-the-equation
54,,Spiral Matrix,34.1%,Medium,0.2807943642131155, https://leetcode.com/problems/spiral-matrix
362,,Design Hit Counter,63.7%,Medium,0.2737682417732349, https://leetcode.com/problems/design-hit-counter
399,,Evaluate Division,51.6%,Medium,0.2723995467679773, https://leetcode.com/problems/evaluate-division
480,,Sliding Window Median,37.2%,Hard,0.2690708449339646, https://leetcode.com/problems/sliding-window-median
1057,,Campus Bikes,57.7%,Medium,0.2582475718767295, https://leetcode.com/problems/campus-bikes
91,,Decode Ways,24.7%,Medium,0.2572166935751766, https://leetcode.com/problems/decode-ways
466,,Count The Repetitions,28.2%,Hard,0.2561688067457042, https://leetcode.com/problems/count-the-repetitions
45,,Jump Game II,30.6%,Hard,0.2547723383629829, https://leetcode.com/problems/jump-game-ii
323,,Number of Connected Components in an Undirected Graph,56.0%,Medium,0.2523771276370281, https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph
99,,Recover Binary Search Tree,39.7%,Hard,0.2518338076342681, https://leetcode.com/problems/recover-binary-search-tree
3,,Longest Substring Without Repeating Characters,30.4%,Medium,0.2497736959552905, https://leetcode.com/problems/longest-substring-without-repeating-characters
332,,Reconstruct Itinerary,36.7%,Medium,0.2472279119343532, https://leetcode.com/problems/reconstruct-itinerary
1197,,Minimum Knight Moves,36.1%,Medium,0.2400310482137607, https://leetcode.com/problems/minimum-knight-moves
775,,Global and Local Inversions,42.1%,Medium,0.2392296890658341, https://leetcode.com/problems/global-and-local-inversions
496,,Next Greater Element I,63.8%,Easy,0.2383103438576994, https://leetcode.com/problems/next-greater-element-i
33,,Search in Rotated Sorted Array,34.5%,Medium,0.2327382673745402, https://leetcode.com/problems/search-in-rotated-sorted-array
772,,Basic Calculator III,41.3%,Hard,0.2322522675124501, https://leetcode.com/problems/basic-calculator-iii
543,,Diameter of Binary Tree,48.4%,Easy,0.2316456750750147, https://leetcode.com/problems/diameter-of-binary-tree
445,,Add Two Numbers II,54.5%,Medium,0.2241356148876381, https://leetcode.com/problems/add-two-numbers-ii
333,,Largest BST Subtree,35.8%,Medium,0.2228314901476892, https://leetcode.com/problems/largest-bst-subtree
11,,Container With Most Water,50.8%,Medium,0.2222367726981579, https://leetcode.com/problems/container-with-most-water
75,,Sort Colors,47.3%,Medium,0.2193324946505712, https://leetcode.com/problems/sort-colors
688,,Knight Probability in Chessboard,48.9%,Medium,0.2176811889223697, https://leetcode.com/problems/knight-probability-in-chessboard
105,,Construct Binary Tree from Preorder and Inorder Traversal,48.8%,Medium,0.2138725437818616, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal
356,,Line Reflection,31.8%,Medium,0.2124355370417375, https://leetcode.com/problems/line-reflection
143,,Reorder List,37.1%,Medium,0.2117804582764529, https://leetcode.com/problems/reorder-list
1155,,Number of Dice Rolls With Target Sum,49.0%,Medium,0.21008151389087, https://leetcode.com/problems/number-of-dice-rolls-with-target-sum
503,,Next Greater Element II,56.5%,Medium,0.2096304797171095, https://leetcode.com/problems/next-greater-element-ii
312,,Burst Balloons,51.8%,Hard,0.2092137550273529, https://leetcode.com/problems/burst-balloons
103,,Binary Tree Zigzag Level Order Traversal,48.3%,Medium,0.2038677804597886, https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal
735,,Asteroid Collision,41.0%,Medium,0.2031706967642357, https://leetcode.com/problems/asteroid-collision
314,,Binary Tree Vertical Order Traversal,45.3%,Medium,0.2010010692004441, https://leetcode.com/problems/binary-tree-vertical-order-traversal
64,,Minimum Path Sum,54.5%,Medium,0.199888135332779, https://leetcode.com/problems/minimum-path-sum
352,,Data Stream as Disjoint Intervals,47.3%,Hard,0.1980128865886302, https://leetcode.com/problems/data-stream-as-disjoint-intervals
1315,,Sum of Nodes with Even-Valued Grandparent,83.5%,Medium,0.1975767703422027, https://leetcode.com/problems/sum-of-nodes-with-even-valued-grandparent
706,,Design HashMap,61.3%,Easy,0.1960785423771685, https://leetcode.com/problems/design-hashmap
1360,,Number of Days Between Two Dates,48.8%,Easy,0.1957830231382874, https://leetcode.com/problems/number-of-days-between-two-dates
85,,Maximal Rectangle,37.7%,Hard,0.1945507253203666, https://leetcode.com/problems/maximal-rectangle
756,,Pyramid Transition Matrix,54.6%,Medium,0.1910552367627092, https://leetcode.com/problems/pyramid-transition-matrix
25,,Reverse Nodes in k-Group,42.1%,Hard,0.188843736062433, https://leetcode.com/problems/reverse-nodes-in-k-group
199,,Binary Tree Right Side View,54.1%,Medium,0.186610205573593, https://leetcode.com/problems/binary-tree-right-side-view
449,,Serialize and Deserialize BST,52.0%,Medium,0.1860058460684763, https://leetcode.com/problems/serialize-and-deserialize-bst
79,,Word Search,35.6%,Medium,0.1836535583228954, https://leetcode.com/problems/word-search
759,,Employee Free Time,66.2%,Hard,0.1816986978513639, https://leetcode.com/problems/employee-free-time
1244,,Design A Leaderboard,60.7%,Medium,0.1776309474361007, https://leetcode.com/problems/design-a-leaderboard
13,,Roman to Integer,55.7%,Easy,0.1766382555238756, https://leetcode.com/problems/roman-to-integer
737,,Sentence Similarity II,45.8%,Medium,0.1752040890250906, https://leetcode.com/problems/sentence-similarity-ii
1011,,Capacity To Ship Packages Within D Days,58.1%,Medium,0.1747811031478766, https://leetcode.com/problems/capacity-to-ship-packages-within-d-days
205,,Isomorphic Strings,39.8%,Easy,0.1703978238463443, https://leetcode.com/problems/isomorphic-strings
1099,,Two Sum Less Than K,60.6%,Easy,0.1693582331480163, https://leetcode.com/problems/two-sum-less-than-k
1430,,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,44.8%,Medium,0.1691787313547602, https://leetcode.com/problems/check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree
36,,Valid Sudoku,48.7%,Medium,0.1673062137545959, https://leetcode.com/problems/valid-sudoku
715,,Range Module,38.5%,Hard,0.1636294237818021, https://leetcode.com/problems/range-module
1373,,Maximum Sum BST in Binary Tree,40.2%,Hard,0.1599143845440084, https://leetcode.com/problems/maximum-sum-bst-in-binary-tree
535,,Encode and Decode TinyURL,79.9%,Medium,0.1582762873291947, https://leetcode.com/problems/encode-and-decode-tinyurl
545,,Boundary of Binary Tree,38.9%,Medium,0.1568767151364967, https://leetcode.com/problems/boundary-of-binary-tree
335,,Self Crossing,28.0%,Hard,0.1553504400191623, https://leetcode.com/problems/self-crossing
101,,Symmetric Tree,46.8%,Easy,0.1545770281602993, https://leetcode.com/problems/symmetric-tree
767,,Reorganize String,48.7%,Medium,0.1518531486615204, https://leetcode.com/problems/reorganize-string
410,,Split Array Largest Sum,44.5%,Hard,0.1513456288996497, https://leetcode.com/problems/split-array-largest-sum
57,,Insert Interval,33.5%,Hard,0.1499443262943478, https://leetcode.com/problems/insert-interval
739,,Daily Temperatures,63.3%,Medium,0.1495667444215868, https://leetcode.com/problems/daily-temperatures
1038,,Binary Search Tree to Greater Sum Tree,80.8%,Medium,0.1493527374251191, https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree
221,,Maximal Square,37.7%,Medium,0.1475288463816385, https://leetcode.com/problems/maximal-square
682,,Baseball Game,63.7%,Easy,0.146648344404792, https://leetcode.com/problems/baseball-game
22,,Generate Parentheses,62.7%,Medium,0.1461265645572103, https://leetcode.com/problems/generate-parentheses
1102,,Path With Maximum Minimum Value,49.2%,Medium,0.1444815825552332, https://leetcode.com/problems/path-with-maximum-minimum-value
426,,Convert Binary Search Tree to Sorted Doubly Linked List,59.1%,Medium,0.1425287846212726, https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list
1083,,Sales Analysis II,50.5%,Easy,0.1417462887434142, https://leetcode.com/problems/sales-analysis-ii
690,,Employee Importance,57.3%,Easy,0.1413182397573738, https://leetcode.com/problems/employee-importance
207,,Course Schedule,43.1%,Medium,0.1402270159030123, https://leetcode.com/problems/course-schedule
261,,Graph Valid Tree,42.2%,Medium,0.1398435117703668, https://leetcode.com/problems/graph-valid-tree
354,,Russian Doll Envelopes,35.6%,Hard,0.1385096952360993, https://leetcode.com/problems/russian-doll-envelopes
286,,Walls and Gates,54.5%,Medium,0.1371257482272494, https://leetcode.com/problems/walls-and-gates
10,,Regular Expression Matching,26.8%,Hard,0.1363223014808832, https://leetcode.com/problems/regular-expression-matching
1405,,Longest Happy String,49.0%,Medium,0.1343297958605471, https://leetcode.com/problems/longest-happy-string
378,,Kth Smallest Element in a Sorted Matrix,54.3%,Medium,0.1339701494871371, https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
215,,Kth Largest Element in an Array,55.4%,Medium,0.1316968663349295, https://leetcode.com/problems/kth-largest-element-in-an-array
981,,Time Based Key-Value Store,53.1%,Medium,0.1316303182973487, https://leetcode.com/problems/time-based-key-value-store
148,,Sort List,42.3%,Medium,0.1292970884857343, https://leetcode.com/problems/sort-list
1117,,Building H2O,52.6%,Medium,0.1279698809633765, https://leetcode.com/problems/building-h2o
347,,Top K Frequent Elements,61.2%,Medium,0.1259106202530419, https://leetcode.com/problems/top-k-frequent-elements
84,,Largest Rectangle in Histogram,35.2%,Hard,0.1257046947592855, https://leetcode.com/problems/largest-rectangle-in-histogram
1139,,Largest 1-Bordered Square,47.5%,Medium,0.124772212534641, https://leetcode.com/problems/largest-1-bordered-square
1130,,Minimum Cost Tree From Leaf Values,66.1%,Medium,0.1233277483120302, https://leetcode.com/problems/minimum-cost-tree-from-leaf-values
262,,Trips and Users,32.7%,Hard,0.1226650632536918, https://leetcode.com/problems/trips-and-users
177,,Nth Highest Salary,31.4%,Medium,0.122477032359662, https://leetcode.com/problems/nth-highest-salary
1214,,Two Sum BSTs,67.6%,Medium,0.122477032359662, https://leetcode.com/problems/two-sum-bsts
19,,Remove Nth Node From End of List,35.2%,Medium,0.1223771329028322, https://leetcode.com/problems/remove-nth-node-from-end-of-list
844,,Backspace String Compare,46.4%,Easy,0.1220113717659045, https://leetcode.com/problems/backspace-string-compare
46,,Permutations,63.5%,Medium,0.1202798280494111, https://leetcode.com/problems/permutations
1229,,Meeting Scheduler,52.7%,Medium,0.1167126173264835, https://leetcode.com/problems/meeting-scheduler
1275,,Find Winner on a Tic Tac Toe Game,52.8%,Easy,0.1153646547921018, https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game
1375,,Bulb Switcher III,62.6%,Medium,0.1150693297847871, https://leetcode.com/problems/bulb-switcher-iii
540,,Single Element in a Sorted Array,57.9%,Medium,0.1144365652153628, https://leetcode.com/problems/single-element-in-a-sorted-array
229,,Majority Element II,35.6%,Medium,0.113551982026328, https://leetcode.com/problems/majority-element-ii
120,,Triangle,44.2%,Medium,0.1132573017751536, https://leetcode.com/problems/triangle
296,,Best Meeting Point,57.5%,Hard,0.112162257095649, https://leetcode.com/problems/best-meeting-point
1004,,Max Consecutive Ones III,59.1%,Medium,0.1106343710196824, https://leetcode.com/problems/max-consecutive-ones-iii
39,,Combination Sum,56.1%,Medium,0.1098217447453708, https://leetcode.com/problems/combination-sum
695,,Max Area of Island,62.7%,Medium,0.1087699538546402, https://leetcode.com/problems/max-area-of-island
96,,Unique Binary Search Trees,52.9%,Medium,0.1077254051233606, https://leetcode.com/problems/unique-binary-search-trees
152,,Maximum Product Subarray,31.7%,Medium,0.1075305490598795, https://leetcode.com/problems/maximum-product-subarray
29,,Divide Two Integers,16.4%,Medium,0.1032175483598478, https://leetcode.com/problems/divide-two-integers
1143,,Longest Common Subsequence,58.4%,Medium,0.1032059886535567, https://leetcode.com/problems/longest-common-subsequence
1013,,Partition Array Into Three Parts With Equal Sum,51.8%,Easy,0.1029479692524423, https://leetcode.com/problems/partition-array-into-three-parts-with-equal-sum
453,,Minimum Moves to Equal Array Elements,50.2%,Easy,0.1017826943099423, https://leetcode.com/problems/minimum-moves-to-equal-array-elements
442,,Find All Duplicates in an Array,67.8%,Medium,0.1004748479944641, https://leetcode.com/problems/find-all-duplicates-in-an-array
417,,Pacific Atlantic Water Flow,41.1%,Medium,0.1000834585569825, https://leetcode.com/problems/pacific-atlantic-water-flow
628,,Maximum Product of Three Numbers,47.1%,Easy,0.0990909026442309, https://leetcode.com/problems/maximum-product-of-three-numbers
1135,,Connecting Cities With Minimum Cost,57.5%,Medium,0.0990909026442309, https://leetcode.com/problems/connecting-cities-with-minimum-cost
51,,N-Queens,46.6%,Hard,0.0983109322435631, https://leetcode.com/problems/n-queens
218,,The Skyline Problem,34.6%,Hard,0.0982384395834132, https://leetcode.com/problems/the-skyline-problem
41,,First Missing Positive,32.0%,Hard,0.0979525363954321, https://leetcode.com/problems/first-missing-positive
529,,Minesweeper,59.1%,Medium,0.0969542410048916, https://leetcode.com/problems/minesweeper
1046,,Last Stone Weight,62.2%,Easy,0.0968623439061854, https://leetcode.com/problems/last-stone-weight
230,,Kth Smallest Element in a BST,60.2%,Medium,0.0968547154155568, https://leetcode.com/problems/kth-smallest-element-in-a-bst
980,,Unique Paths III,73.3%,Hard,0.0953101798043248, https://leetcode.com/problems/unique-paths-iii
86,,Partition List,41.5%,Medium,0.0948037957373677, https://leetcode.com/problems/partition-list
716,,Max Stack,42.6%,Easy,0.0936234204620974, https://leetcode.com/problems/max-stack
611,,Valid Triangle Number,48.4%,Medium,0.0933319397922191, https://leetcode.com/problems/valid-triangle-number
827,,Making A Large Island,45.7%,Hard,0.0928741250064437, https://leetcode.com/problems/making-a-large-island
384,,Shuffle an Array,52.8%,Medium,0.0917064462189346, https://leetcode.com/problems/shuffle-an-array
8,,String to Integer (atoi),15.4%,Medium,0.0907487243496877, https://leetcode.com/problems/string-to-integer-atoi
153,,Find Minimum in Rotated Sorted Array,45.1%,Medium,0.0899077741767165, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array
243,,Shortest Word Distance,61.0%,Easy,0.0895229619066586, https://leetcode.com/problems/shortest-word-distance
995,,Minimum Number of K Consecutive Bit Flips,46.8%,Hard,0.0889474860164961, https://leetcode.com/problems/minimum-number-of-k-consecutive-bit-flips
301,,Remove Invalid Parentheses,43.3%,Hard,0.0871631566059187, https://leetcode.com/problems/remove-invalid-parentheses
109,,Convert Sorted List to Binary Search Tree,47.7%,Medium,0.0870113769896297, https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree
176,,Second Highest Salary,31.6%,Easy,0.0870113769896297, https://leetcode.com/problems/second-highest-salary
622,,Design Circular Queue,43.7%,Medium,0.0869640542723505, https://leetcode.com/problems/design-circular-queue
72,,Edit Distance,44.8%,Hard,0.0867386659253104, https://leetcode.com/problems/edit-distance
315,,Count of Smaller Numbers After Self,41.5%,Hard,0.0864992593721351, https://leetcode.com/problems/count-of-smaller-numbers-after-self
18,,4Sum,33.7%,Medium,0.0852789177022085, https://leetcode.com/problems/4sum
113,,Path Sum II,46.7%,Medium,0.0847965366600769, https://leetcode.com/problems/path-sum-ii
916,,Word Subsets,47.8%,Medium,0.0847965366600769, https://leetcode.com/problems/word-subsets
1245,,Tree Diameter,60.1%,Medium,0.083381608939051, https://leetcode.com/problems/tree-diameter
473,,Matchsticks to Square,37.7%,Medium,0.0820131516608351, https://leetcode.com/problems/matchsticks-to-square
134,,Gas Station,38.5%,Medium,0.0816913832187163, https://leetcode.com/problems/gas-station
636,,Exclusive Time of Functions,52.0%,Medium,0.0815530661604696, https://leetcode.com/problems/exclusive-time-of-functions
122,,Best Time to Buy and Sell Stock II,57.0%,Easy,0.0806628627321716, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii
161,,One Edit Distance,32.3%,Medium,0.0798296016524848, https://leetcode.com/problems/one-edit-distance
451,,Sort Characters By Frequency,63.0%,Medium,0.0795078461517119, https://leetcode.com/problems/sort-characters-by-frequency
128,,Longest Consecutive Sequence,45.1%,Hard,0.0786603197723907, https://leetcode.com/problems/longest-consecutive-sequence
341,,Flatten Nested List Iterator,52.9%,Medium,0.0776335361177607, https://leetcode.com/problems/flatten-nested-list-iterator
518,,Coin Change 2,50.2%,Medium,0.0758398469469897, https://leetcode.com/problems/coin-change-2
547,,Friend Circles,58.6%,Medium,0.0740860006507603, https://leetcode.com/problems/friend-circles
860,,Lemonade Change,51.6%,Easy,0.0720888491920795, https://leetcode.com/problems/lemonade-change
1008,,Construct Binary Search Tree from Preorder Traversal,78.4%,Medium,0.0718119127119849, https://leetcode.com/problems/construct-binary-search-tree-from-preorder-traversal
523,,Continuous Subarray Sum,24.6%,Medium,0.0716638925140368, https://leetcode.com/problems/continuous-subarray-sum
102,,Binary Tree Level Order Traversal,54.6%,Medium,0.0712263700241388, https://leetcode.com/problems/binary-tree-level-order-traversal
1074,,Number of Submatrices That Sum to Target,60.4%,Hard,0.0712044462917916, https://leetcode.com/problems/number-of-submatrices-that-sum-to-target
37,,Sudoku Solver,43.6%,Hard,0.0709517359722844, https://leetcode.com/problems/sudoku-solver
438,,Find All Anagrams in a String,43.3%,Medium,0.0708678975121801, https://leetcode.com/problems/find-all-anagrams-in-a-string
632,,Smallest Range Covering Elements from K Lists,52.4%,Hard,0.0708260525686124, https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists
187,,Repeated DNA Sequences,38.9%,Medium,0.0694723728147673, https://leetcode.com/problems/repeated-dna-sequences
117,,Populating Next Right Pointers in Each Node II,39.1%,Medium,0.0691455898745421, https://leetcode.com/problems/populating-next-right-pointers-in-each-node-ii
432,,All O`one Data Structure,32.4%,Hard,0.0688740290125112, https://leetcode.com/problems/all-oone-data-structure
123,,Best Time to Buy and Sell Stock III,37.5%,Hard,0.0683886874945521, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
316,,Remove Duplicate Letters,35.8%,Hard,0.067239661116769, https://leetcode.com/problems/remove-duplicate-letters
368,,Largest Divisible Subset,38.0%,Medium,0.0670392438027145, https://leetcode.com/problems/largest-divisible-subset
1032,,Stream of Characters,48.3%,Hard,0.0664696450077416, https://leetcode.com/problems/stream-of-characters
584,,Find Customer Referee,72.3%,Easy,0.0659217208048242, https://leetcode.com/problems/find-customer-referee
16,,3Sum Closest,46.0%,Medium,0.065777130514714, https://leetcode.com/problems/3sum-closest
